accession	file_name	file_type	url	local_relative_path	dataset_license	dataset_license_url	license_status	redistribution_status	download_status
MTBLS606	m_MTBLS606_aging_mouse_liver_neg_metabolite_profiling_mass_spectrometry_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS606/m_MTBLS606_aging_mouse_liver_neg_metabolite_profiling_mass_spectrometry_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS606/m_MTBLS606_aging_mouse_liver_neg_metabolite_profiling_mass_spectrometry_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS606	s_MTBLS606.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS606/s_MTBLS606.txt	raw/metabolomics/MetaboLights/MTBLS606/s_MTBLS606.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6081	a_MTBLS6081_LC-MS_negative_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6081/a_MTBLS6081_LC-MS_negative_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS6081/a_MTBLS6081_LC-MS_negative_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6081	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6081/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS6081/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6081	m_MTBLS6081_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6081/m_MTBLS6081_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS6081/m_MTBLS6081_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6081	s_MTBLS6081.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6081/s_MTBLS6081.txt	raw/metabolomics/MetaboLights/MTBLS6081/s_MTBLS6081.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6334	a_MTBLS6334_LC-MS_negative_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6334/a_MTBLS6334_LC-MS_negative_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS6334/a_MTBLS6334_LC-MS_negative_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6334	a_MTBLS6334_LC-MS_positive_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6334/a_MTBLS6334_LC-MS_positive_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS6334/a_MTBLS6334_LC-MS_positive_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6334	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6334/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS6334/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6334	m_MTBLS6334_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6334/m_MTBLS6334_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS6334/m_MTBLS6334_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6334	m_MTBLS6334_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6334/m_MTBLS6334_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS6334/m_MTBLS6334_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6334	s_MTBLS6334.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6334/s_MTBLS6334.txt	raw/metabolomics/MetaboLights/MTBLS6334/s_MTBLS6334.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS640	a_MTBLS640_metabolite_profiling_NMR_spectroscopy.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS640/a_MTBLS640_metabolite_profiling_NMR_spectroscopy.txt	raw/metabolomics/MetaboLights/MTBLS640/a_MTBLS640_metabolite_profiling_NMR_spectroscopy.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS640	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS640/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS640/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS640	m_MTBLS640_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS640/m_MTBLS640_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS640/m_MTBLS640_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS640	s_MTBLS640.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS640/s_MTBLS640.txt	raw/metabolomics/MetaboLights/MTBLS640/s_MTBLS640.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS642	a_MTBLS642_metabolomics_of_lycopene_producing_e._coli_metabolite_profiling_mass_spectrometry.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS642/a_MTBLS642_metabolomics_of_lycopene_producing_e._coli_metabolite_profiling_mass_spectrometry.txt	raw/metabolomics/MetaboLights/MTBLS642/a_MTBLS642_metabolomics_of_lycopene_producing_e._coli_metabolite_profiling_mass_spectrometry.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS642	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS642/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS642/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS642	m_MTBLS642_metabolomics_of_lycopene_producing_e._coli_metabolite_profiling_mass_spectrometry_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS642/m_MTBLS642_metabolomics_of_lycopene_producing_e._coli_metabolite_profiling_mass_spectrometry_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS642/m_MTBLS642_metabolomics_of_lycopene_producing_e._coli_metabolite_profiling_mass_spectrometry_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS642	s_MTBLS642.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS642/s_MTBLS642.txt	raw/metabolomics/MetaboLights/MTBLS642/s_MTBLS642.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6667	a_MTBLS6667_Extra_LC-MS_alternating_hilic_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6667/a_MTBLS6667_Extra_LC-MS_alternating_hilic_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS6667/a_MTBLS6667_Extra_LC-MS_alternating_hilic_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6667	a_MTBLS6667_Intra_LC-MS_alternating_hilic_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6667/a_MTBLS6667_Intra_LC-MS_alternating_hilic_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS6667/a_MTBLS6667_Intra_LC-MS_alternating_hilic_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6667	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6667/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS6667/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6667	m_MTBLS6667_Extra_LC-MS_alternating_hilic_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6667/m_MTBLS6667_Extra_LC-MS_alternating_hilic_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS6667/m_MTBLS6667_Extra_LC-MS_alternating_hilic_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6667	m_MTBLS6667_Intra_LC-MS_alternating_hilic_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6667/m_MTBLS6667_Intra_LC-MS_alternating_hilic_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS6667/m_MTBLS6667_Intra_LC-MS_alternating_hilic_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6667	s_MTBLS6667.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6667/s_MTBLS6667.txt	raw/metabolomics/MetaboLights/MTBLS6667/s_MTBLS6667.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS674	a_MTBLS674_DI_mass_spectrometry.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS674/a_MTBLS674_DI_mass_spectrometry.txt	raw/metabolomics/MetaboLights/MTBLS674/a_MTBLS674_DI_mass_spectrometry.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS674	a_MTBLS674_UPLC_mass_spectrometry.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS674/a_MTBLS674_UPLC_mass_spectrometry.txt	raw/metabolomics/MetaboLights/MTBLS674/a_MTBLS674_UPLC_mass_spectrometry.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS674	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS674/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS674/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS674	m_MTBLS674_mass_spectrometry_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS674/m_MTBLS674_mass_spectrometry_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS674/m_MTBLS674_mass_spectrometry_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS674	s_MTBLS674.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS674/s_MTBLS674.txt	raw/metabolomics/MetaboLights/MTBLS674/s_MTBLS674.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6847	a_MTBLS6847_LC-MS_negative_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6847/a_MTBLS6847_LC-MS_negative_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS6847/a_MTBLS6847_LC-MS_negative_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6847	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6847/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS6847/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6847	m_MTBLS6847_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6847/m_MTBLS6847_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS6847/m_MTBLS6847_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6847	s_MTBLS6847.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6847/s_MTBLS6847.txt	raw/metabolomics/MetaboLights/MTBLS6847/s_MTBLS6847.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6991	a_MTBLS6991_LC-MS_alternating_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6991/a_MTBLS6991_LC-MS_alternating_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS6991/a_MTBLS6991_LC-MS_alternating_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6991	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6991/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS6991/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6991	m_MTBLS6991_LC-MS_alternating_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6991/m_MTBLS6991_LC-MS_alternating_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS6991/m_MTBLS6991_LC-MS_alternating_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS6991	s_MTBLS6991.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS6991/s_MTBLS6991.txt	raw/metabolomics/MetaboLights/MTBLS6991/s_MTBLS6991.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7127	a_MTBLS7127_GC-MS___metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7127/a_MTBLS7127_GC-MS___metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS7127/a_MTBLS7127_GC-MS___metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7127	a_MTBLS7127_LC-MS_positive_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7127/a_MTBLS7127_LC-MS_positive_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS7127/a_MTBLS7127_LC-MS_positive_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7127	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7127/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS7127/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7127	m_MTBLS7127_GC-MS___metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7127/m_MTBLS7127_GC-MS___metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS7127/m_MTBLS7127_GC-MS___metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7127	m_MTBLS7127_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7127/m_MTBLS7127_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS7127/m_MTBLS7127_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7127	s_MTBLS7127.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7127/s_MTBLS7127.txt	raw/metabolomics/MetaboLights/MTBLS7127/s_MTBLS7127.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS718	a_MTBLS718_LC-MS_HPOS_positive_hilic_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS718/a_MTBLS718_LC-MS_HPOS_positive_hilic_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS718/a_MTBLS718_LC-MS_HPOS_positive_hilic_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS718	a_MTBLS718_LC-MS_LNEG_negative_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS718/a_MTBLS718_LC-MS_LNEG_negative_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS718/a_MTBLS718_LC-MS_LNEG_negative_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS718	a_MTBLS718_LC-MS_LPOS_positive_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS718/a_MTBLS718_LC-MS_LPOS_positive_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS718/a_MTBLS718_LC-MS_LPOS_positive_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS718	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS718/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS718/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS718	m_MTBLS718_LC-MS_HPOS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS718/m_MTBLS718_LC-MS_HPOS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS718/m_MTBLS718_LC-MS_HPOS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS718	m_MTBLS718_LC-MS_LNEG_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS718/m_MTBLS718_LC-MS_LNEG_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS718/m_MTBLS718_LC-MS_LNEG_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS718	m_MTBLS718_LC-MS_LPOS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS718/m_MTBLS718_LC-MS_LPOS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS718/m_MTBLS718_LC-MS_LPOS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS718	s_MTBLS718.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS718/s_MTBLS718.txt	raw/metabolomics/MetaboLights/MTBLS718/s_MTBLS718.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7385	a_MTBLS7385_LC-MS_negative_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7385/a_MTBLS7385_LC-MS_negative_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS7385/a_MTBLS7385_LC-MS_negative_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7385	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7385/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS7385/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7385	m_MTBLS7385_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7385/m_MTBLS7385_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS7385/m_MTBLS7385_LC-MS_negative_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7385	s_MTBLS7385.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7385/s_MTBLS7385.txt	raw/metabolomics/MetaboLights/MTBLS7385/s_MTBLS7385.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7425	a_MTBLS7425_LC-MS_positive_reverse-phase_metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7425/a_MTBLS7425_LC-MS_positive_reverse-phase_metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS7425/a_MTBLS7425_LC-MS_positive_reverse-phase_metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7425	i_Investigation.txt	metadata_investigation	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7425/i_Investigation.txt	raw/metabolomics/MetaboLights/MTBLS7425/i_Investigation.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7425	m_MTBLS7425_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	metadata_maf	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7425/m_MTBLS7425_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	raw/metabolomics/MetaboLights/MTBLS7425/m_MTBLS7425_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7425	s_MTBLS7425.txt	metadata_sample	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7425/s_MTBLS7425.txt	raw/metabolomics/MetaboLights/MTBLS7425/s_MTBLS7425.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
MTBLS7764	a_MTBLS7764_NMR___metabolite_profiling.txt	metadata_assay	https://ftp.ebi.ac.uk/pub/databases/metabolights/studies/public/MTBLS7764/a_MTBLS7764_NMR___metabolite_profiling.txt	raw/metabolomics/MetaboLights/MTBLS7764/a_MTBLS7764_NMR___metabolite_profiling.txt	EMBL-EBI Terms of Use	https://www.ebi.ac.uk/about/terms-of-use/	per_study_terms	conditional_until_reviewed	pending
